region,townsize,gender,age,agecat,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,totalspend,pred_total_spend
4,5.0,0,36,4,12,2,2,0,5,2,0,45,3.8066624897703196,2,8.3,0.8889300000000001,-0.1177367867258816,2.84607,1.04593909528929,1,4,0,-1,-1,2,3,0,0,3,0,0,0,0,0,2,6,2,3,1,0,21.200000000000003,2,1,0,1,1,26.0,1,0,0,1,0,0,0,1,1,0,1,2,1,0,1,4,1,1,0,13,4,1,1,2,0,11,4,0,3,38,0,6.75,1.9095425048844386,244.7,5.5000329704486255,0,0.0,,0.0,,1,27.4,3.3105430133940246,1123.6,7.024293095230089,0,0.0,,0.0,,0,0.0,,0.0,,1,0,0,3,0,0,0,0,1,1,29,1,1,1,0,1,1,1,0,0,0,0,0,766.85,438.6121319747864
3,1.0,0,47,4,20,5,5,0,17,5,0,137,4.919980925828125,5,13.700000000000001,3.3033440000000005,1.1949352887301277,15.465656000000001,2.7386218236014477,0,4,1,19,4,2,2,2,0,0,0,0,0,0,1,1,20,4,1,1,1,78.10000000000001,3,0,0,8,4,21.0,0,0,1,0,0,0,0,1,0,0,1,7,0,1,1,1,4,1,0,29,5,4,2,3,0,27,5,0,3,69,0,22.05,3.093312601892855,1473.3,7.295260061713309,0,0.0,,0.0,,1,44.85,3.803323588504805,2973.0,7.997326822998097,1,28.25,3.34109345759245,1885.0,7.541683099882111,1,36.45,3.5959414584546674,2475.25,7.814096680002624,1,1,1,3,0,1,0,0,1,1,22,1,1,1,0,1,1,1,0,1,0,1,0,974.35,985.240614309306
5,2.0,0,75,6,11,1,2,0,2,2,1,10,2.302585092994046,1,2.4,0.03888,-3.247275299389899,0.20112,-1.6038535341401998,0,2,0,-1,-1,1,1,1,0,0,0,0,0,0,0,2,35,5,1,1,0,4.9,1,1,0,5,3,24.0,0,0,0,1,1,1,0,0,0,0,9,3,0,0,0,4,3,4,0,23,5,2,2,2,0,15,4,0,2,46,0,19.8,2.9856819377004897,884.75,6.785305119225573,1,24.75,3.2088254890146994,1058.0,6.964135612418245,0,0.0,,0.0,,1,14.0,2.6390573296152584,640.0,6.461468176353717,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,21,0,0,1,0,1,0,0,0,1,0,1,0,262.74,191.55075130732348
2,3.0,1,49,4,22,5,1,1,3,2,0,73,4.290459441148391,3,9.2,1.4372239999999998,0.3627134752550087,5.278776000000001,1.663694252662364,0,3,1,20,5,5,13,2,0,0,0,0,0,11,1,1,20,4,1,1,1,33.9,2,1,0,5,3,19.0,0,0,0,1,1,0,0,1,0,0,9,4,0,0,1,4,4,3,1,13,4,2,3,3,0,13,4,1,1,31,1,7.0,1.9459101490553132,238.0,5.472270673671475,1,19.5,2.970414465569701,598.55,6.394510063697378,1,57.25,4.047427642434349,1740.25,7.4617840600487755,0,0.0,,0.0,,1,62.3,4.131961425793407,1879.25,7.538628040057579,1,1,1,4,0,0,0,0,1,1,22,1,1,1,1,1,1,1,1,0,0,0,0,99.61,384.60361752783956
1,1.0,1,59,5,13,2,1,0,15,4,0,63,4.143134726391533,3,6.0,0.5934599999999999,-0.5217854640023328,3.18654,1.1589356886512148,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,25,4,1,1,0,36.2,2,1,0,1,1,16.0,1,0,1,0,0,0,0,0,0,0,9,4,1,0,0,4,2,3,0,13,4,3,3,4,0,15,4,0,1,41,0,13.0,2.5649493574615367,479.0,6.171700597410915,1,19.25,2.9575110607337933,775.6,6.653636923368497,0,0.0,,0.0,,1,9.0,2.1972245773362196,330.0,5.799092654460526,1,19.35,2.962692419475791,764.35,6.639025799447043,0,0,0,2,1,1,1,1,0,1,13,1,1,1,0,1,1,1,1,0,0,0,1,439.06000000000006,378.34974570877915
1,2.0,1,55,5,12,2,3,0,10,3,0,50,3.912023005428146,3,5.1,1.0863,0.08277742645756819,1.4636999999999998,0.38096747650776397,0,2,1,11,1,3,0,0,0,0,0,0,0,0,1,1,32,5,2,1,0,31.8,2,0,0,1,1,21.0,1,0,0,0,0,0,0,0,0,0,9,4,1,0,0,1,1,3,0,22,5,3,1,4,0,15,4,0,2,49,0,9.3,2.2300144001592104,465.5,6.143112096717122,1,53.5,3.979681653901961,2663.3,7.887321234369334,0,0.0,,0.0,,1,42.0,3.7376696182833684,2060.0,7.630461261783627,0,0.0,,0.0,,0,1,0,0,1,1,1,1,0,1,29,1,1,1,0,0,0,0,0,1,0,0,0,564.4200000000001,605.3566739395588
5,2.0,0,25,3,14,2,1,0,1,1,0,50,3.912023005428146,3,10.5,1.218,0.19721016928770527,4.032,1.3942625307690675,1,2,0,-1,-1,5,1,0,1,0,0,0,0,0,0,2,3,2,0,-1,-1,-1.0,-1,-1,1,8,4,15.0,0,0,0,0,1,0,0,1,0,0,9,5,0,0,1,4,4,4,0,7,3,2,1,1,0,7,3,1,1,46,0,14.45,2.670694414558441,659.35,6.491254501253708,0,0.0,,0.0,,1,29.75,3.392829131991639,1319.5,7.185008155943379,1,26.5,3.2771447329921766,1150.0,7.047517221357296,0,0.0,,0.0,,1,1,0,2,0,0,0,0,0,1,22,1,1,1,0,1,0,1,0,1,0,0,1,558.4000000000001,392.02099965844025
5,4.0,0,78,6,11,1,3,0,30,5,1,28,3.332204510175204,2,9.8,1.6354240000000002,0.49190209794685164,1.108576,0.10307630884265181,0,5,1,15,3,2,9,0,0,0,0,0,0,9,0,3,36,5,2,1,0,15.8,1,1,0,4,3,34.0,0,0,1,1,0,0,0,0,0,1,2,4,0,1,1,2,3,2,0,14,4,5,1,1,1,12,4,0,2,31,0,5.0,1.6094379124341003,133.35,4.892977250628023,0,0.0,,0.0,,0,0.0,,0.0,,1,10.75,2.3749057545736716,295.0,5.68697535633982,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,20,1,1,1,0,0,0,0,0,1,1,0,0,391.13,479.14301554534836
1,1.0,1,48,4,11,1,2,0,2,2,0,23,3.1354942159291497,1,18.7,2.0515770000000004,0.7186087657078036,2.2494229999999997,0.810673738884385,1,2,0,-1,-1,2,9,0,0,0,2,0,0,7,1,3,22,4,2,1,0,9.3,1,0,0,1,1,23.0,1,0,1,0,0,0,0,0,0,0,9,5,0,0,0,5,3,2,0,11,4,3,2,1,0,10,3,1,3,23,0,6.5,1.8718021769015913,169.8,5.134621273877247,1,34.75,3.548179572010801,763.75,6.638240510485805,0,0.0,,0.0,,1,15.75,2.7568403652716422,345.0,5.84354441703136,1,19.7,2.9806186357439426,387.9,5.9607475744459215,0,0,0,1,1,1,1,1,0,1,28,1,1,1,0,1,0,0,0,0,1,0,1,351.20000000000005,316.51838925331117
5,1.0,0,47,4,19,4,2,0,1,1,0,75,4.31748811353631,4,2.1999999999999997,0.1023,-2.279845606024556,1.5476999999999999,0.43676995793657675,0,4,1,21,5,2,6,0,0,0,0,0,0,6,0,2,24,4,1,1,1,46.1,3,1,0,3,2,22.0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,1,1,4,0,15,4,4,4,4,0,12,4,0,3,21,1,6.15,1.8164520818184267,141.25,4.9505313700265505,0,0.0,,0.0,,1,26.35,3.2714682749873716,516.3,6.2466879918856035,1,13.75,2.6210388241125804,290.0,5.66988092298052,0,0.0,,0.0,,0,0,0,0,0,0,0,0,1,1,19,1,1,1,0,1,1,0,0,0,0,1,0,470.35,782.212346757027
5,1.0,0,75,6,10,1,2,0,11,4,0,28,3.332204510175204,2,3.3000000000000003,0.394548,-0.9300144730939653,0.529452,-0.6359127696078504,0,2,1,10,1,2,0,0,0,0,0,0,0,0,1,3,13,3,1,1,0,13.8,1,0,0,4,3,20.0,0,0,0,1,0,0,0,1,0,0,9,6,1,1,0,1,2,2,0,3,2,3,2,4,0,6,3,0,2,16,0,4.3,1.4586150226995167,75.0,4.31748811353631,1,22.5,3.1135153092103742,368.3,5.90889782345102,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,1,0,0,0,1,12,1,1,1,0,0,0,0,0,0,0,1,0,617.0699999999999,512.2533090861773
3,1.0,1,43,4,19,4,2,0,4,2,0,33,3.4965075614664802,2,12.6,2.116422,0.7497269270042068,2.0415780000000003,0.7137230382482048,0,1,1,20,5,2,5,0,0,0,0,0,0,5,1,3,11,3,1,1,1,17.2,1,0,0,1,1,22.0,1,0,1,0,0,0,0,0,0,0,9,4,1,0,1,4,1,3,1,9,3,1,2,3,0,3,2,1,1,27,0,6.65,1.8946168546677629,201.55,5.306037489563175,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,18,1,1,1,0,0,0,1,0,0,0,0,0,526.02,354.29414029313494
5,5.0,0,45,4,10,1,6,0,15,4,0,44,3.784189633918261,2,13.600000000000001,0.98736,-0.01272056440938031,4.99664,1.6087656865408946,0,2,1,9,1,5,1,1,0,0,0,0,0,0,1,1,25,4,1,1,1,30.900000000000002,2,1,0,8,4,39.0,1,0,1,1,1,0,0,1,0,0,9,5,1,0,0,3,2,2,1,27,5,2,3,4,1,20,5,1,1,62,0,16.15,2.7819200496686656,1016.85,6.9244648925450845,0,0.0,,0.0,,0,0.0,,0.0,,1,28.25,3.34109345759245,1730.0,7.455876687491824,0,0.0,,0.0,,1,0,0,0,0,0,0,0,0,1,13,1,1,1,0,0,0,0,0,0,0,0,0,338.46000000000004,375.08587833474564
5,4.0,0,21,2,16,3,3,0,0,1,0,31,3.4339872044851463,2,9.2,0.77004,-0.26131281743171286,2.08196,0.7333097577123493,1,1,0,-1,-1,1,6,1,0,0,2,0,0,3,0,2,1,1,2,1,0,16.0,1,1,0,5,3,25.0,0,1,0,1,1,0,0,0,0,0,9,6,0,1,1,4,3,1,0,3,2,3,1,1,0,2,2,1,1,13,0,4.75,1.55814461804655,47.55,3.8617817889913995,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,1,0,0,0,0,0,1,17,1,1,1,0,1,0,1,0,0,1,0,0,285.76,332.24038646997855
2,1.0,0,53,5,21,5,3,0,19,5,0,284,5.648974238161206,5,9.4,15.456984,2.738060940039931,11.239016000000001,2.419391296149317,1,2,0,-1,-1,1,2,0,0,2,0,0,0,0,1,1,25,4,2,1,0,92.4,3,0,0,1,1,29.0,1,0,0,0,0,0,0,0,0,1,9,6,1,0,1,4,1,3,1,30,5,2,1,2,0,18,5,0,2,48,0,13.35,2.5915163848462583,661.55,6.49458556648842,1,45.0,3.8066624897703196,2199.2,7.695848936851036,0,0.0,,0.0,,1,13.75,2.6210388241125804,540.0,6.29156913955832,1,57.05,4.0439280763080845,2716.6,7.90713637738839,1,1,1,3,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,0,0,0,1295.93,652.0741249310113
3,3.0,1,30,3,13,2,6,0,8,3,0,49,3.8918202981106265,2,2.1,0.193452,-1.6427258593002751,0.8355480000000002,-0.17966748196854634,0,4,0,-1,-1,1,2,2,0,0,0,0,0,0,1,4,3,2,3,1,0,28.8,2,0,0,4,3,34.0,1,0,0,1,1,0,0,0,0,0,9,4,0,0,1,2,3,4,1,2,2,3,2,3,1,2,2,0,1,3,1,4.05,1.3987168811184478,11.15,2.411439497906128,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,1,1,18,1,1,1,0,0,1,1,0,0,0,0,0,355.01,362.47212243510245
2,1.0,1,58,5,19,4,6,0,18,5,1,15,2.70805020110221,1,7.6,0.08436,-2.472661923371563,1.05564,0.05414721807044634,0,5,0,-1,-1,1,4,0,0,0,0,0,0,4,0,2,11,3,1,1,1,9.200000000000001,1,0,0,3,2,20.0,0,0,1,0,0,0,0,1,0,1,9,4,0,0,1,3,1,2,0,19,5,4,4,3,1,10,3,0,3,42,0,16.55,2.806386101823072,710.95,6.566602103842383,0,0.0,,0.0,,0,0.0,,0.0,,1,30.75,3.4258899942525267,1270.0,7.146772179452637,0,0.0,,0.0,,0,0,0,2,0,1,0,1,0,1,16,1,1,1,0,1,1,0,0,0,0,0,0,122.78,248.94584706379976
2,2.0,0,35,4,11,1,1,1,5,2,0,17,2.833213344056216,1,2.3,0.254932,-1.3667584360522553,0.13606800000000002,-1.9946005182044337,1,2,1,9,1,4,4,0,0,0,0,0,0,4,1,1,11,3,1,1,1,11.4,1,0,0,8,4,24.0,0,0,0,0,0,0,0,1,0,0,9,4,0,0,0,4,3,4,1,17,5,3,1,1,0,17,5,1,1,48,0,12.9,2.5572273113676265,555.75,6.320318552844306,0,0.0,,0.0,,0,0.0,,0.0,,1,10.0,2.302585092994046,515.0,6.244166900663736,0,0.0,,0.0,,1,0,0,0,0,0,1,0,0,1,26,0,1,1,0,1,0,0,0,1,0,0,0,345.62,265.00795222804163
3,2.0,1,48,4,14,2,1,0,14,4,0,83,4.418840607796598,4,11.3,4.820805999999999,1.5729411339998294,4.558194,1.5169264924451582,0,3,1,13,2,2,7,0,1,0,0,0,0,6,1,3,21,4,1,1,1,36.0,2,0,1,3,2,26.0,1,0,1,0,0,0,1,0,0,0,3,4,1,0,0,4,1,4,0,12,4,3,2,4,1,9,3,1,3,37,0,5.6,1.7227665977411035,221.2,5.39906726964818,1,24.0,3.1780538303479458,885.9,6.786604077417986,1,49.85,3.9090184964078474,1886.7,7.542584550217567,1,33.0,3.4965075614664802,1120.0,7.02108396428914,1,50.0,3.912023005428146,1710.15,7.444336364947839,1,1,1,4,1,1,1,1,1,1,22,1,1,1,1,1,1,1,1,0,0,0,0,293.82,436.2269777914333
3,3.0,1,57,5,15,3,1,0,8,3,0,82,4.406719247264253,4,34.2,1.12176,0.11489888047652054,26.922240000000002,3.292952710824466,1,5,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,23,4,4,1,1,53.2,3,1,0,1,1,18.0,1,0,1,0,0,0,0,1,0,0,2,5,0,0,0,3,3,1,0,9,3,5,4,4,0,5,2,1,2,18,0,5.75,1.749199854809259,107.95,4.681668156960816,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,1,21.0,3.044522437723423,351.7,5.862778539479937,0,1,0,2,1,0,0,1,0,1,12,1,1,1,0,1,1,1,0,0,0,0,0,472.72,645.1039479654597
4,1.0,1,61,5,20,5,3,0,11,4,0,62,4.127134385045092,3,2.3,0.537602,-0.6206367695420221,0.8883979999999999,-0.11833543820257982,0,4,1,18,4,4,2,0,2,0,0,0,0,0,1,1,9,3,0,-1,-1,-1.0,-1,-1,0,6,3,23.0,0,1,0,0,0,1,0,0,0,0,9,5,0,0,1,1,4,2,1,12,4,4,1,2,0,10,3,1,2,30,1,5.6,1.7227665977411035,174.05,5.159342614257448,1,28.25,3.34109345759245,793.05,6.675886271349569,0,0.0,,0.0,,1,12.75,2.5455312716044354,330.0,5.799092654460526,0,0.0,,0.0,,0,0,0,0,0,1,1,1,1,1,18,1,1,1,0,0,1,0,0,0,0,1,0,794.1800000000001,693.1845500577163
5,4.0,1,56,5,19,4,1,0,6,3,0,138,4.927253685157205,5,7.000000000000001,4.47258,1.4979654233285236,5.18742,1.6462364637511544,0,4,1,15,3,2,0,0,0,0,0,0,0,0,0,2,23,4,5,1,0,67.8,3,1,0,1,1,19.0,1,0,0,0,0,0,0,0,0,0,9,4,0,0,1,4,3,1,0,35,5,1,1,4,1,26,5,1,3,66,0,22.05,3.093312601892855,1442.05,7.273820991307563,1,42.75,3.755369195382769,2678.0,7.8928255262511176,1,48.05,3.8722421354163012,3054.8,8.02446940301423,1,32.25,3.4735180432417816,2120.0,7.659171367666058,1,60.5,4.102643365036796,4054.25,8.307520992599484,1,1,1,2,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,0,0,0,1019.76,567.9720200820536
2,1.0,1,29,3,17,4,2,0,1,1,0,35,3.5553480614894135,2,5.7,1.0792950000000001,0.07630805020617136,0.915705,-0.08806101857976513,0,4,1,16,3,2,0,0,0,0,0,0,0,0,0,2,5,2,3,0,1,16.8,1,0,1,1,1,20.0,1,0,0,0,0,0,0,1,0,0,9,4,0,0,1,3,2,4,0,11,4,2,4,3,0,11,4,1,3,57,0,17.05,2.8361502037295256,934.0,6.839476438228843,1,30.75,3.4258899942525267,1727.8,7.454604201924783,0,0.0,,0.0,,1,14.75,2.691243082785829,790.0,6.672032945461067,1,43.15,3.764682417529437,2437.2,7.798605118374339,1,1,0,1,1,1,1,1,1,1,22,1,1,1,1,1,1,1,0,1,0,0,0,707.38,319.4105524821496
4,1.0,1,68,6,11,1,4,0,36,5,1,35,3.5553480614894135,2,12.2,0.7429799999999999,-0.29708615252707504,3.52702,1.260453321779374,0,3,1,16,3,2,0,0,0,0,0,0,0,0,0,2,26,5,2,1,0,13.9,1,0,1,1,1,19.0,1,0,1,0,0,0,0,1,0,0,9,6,1,0,0,1,2,4,0,30,5,2,1,3,0,24,5,0,2,64,0,17.7,2.8735646395797834,1114.0,7.01571242048723,0,0.0,,0.0,,0,0.0,,0.0,,1,25.5,3.2386784521643803,1585.0,7.368339686311381,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,21,1,1,1,0,0,0,0,1,1,1,0,0,458.87,519.939069179774
5,3.0,0,22,2,16,3,6,0,0,1,0,20,2.995732273553991,1,5.2,0.27976,-1.2738231862270166,0.76024,-0.2741211060790772,1,1,1,13,2,4,3,3,0,0,0,0,0,0,0,2,2,1,0,-1,-1,-1.0,-1,-1,0,4,3,19.0,0,0,0,1,0,0,0,1,0,0,9,2,1,0,1,4,3,2,0,4,2,1,1,3,0,4,2,1,1,29,1,7.2,1.9740810260220096,220.9,5.397710110426072,0,0.0,,0.0,,1,21.4,3.0633909220278057,559.85,6.327668890706206,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,4,0,0,0,0,1,1,18,1,1,1,0,1,1,1,0,0,0,0,0,592.83,324.561340832657
2,1.0,1,46,4,10,1,1,0,5,2,0,25,3.2188758248682006,2,7.7,0.47740000000000005,-0.7394005650774073,1.4476,0.3699070127074503,0,4,0,-1,-1,1,6,0,0,0,0,0,0,6,0,2,14,3,2,1,0,13.4,1,0,1,5,3,26.0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,2,2,3,0,16,5,1,1,3,0,9,3,0,1,31,0,9.2,2.2192034840549946,322.5,5.776103136235827,1,17.5,2.8622008809294686,552.75,6.314905819737556,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,1,0,1,0,0,1,20,1,1,1,0,0,0,0,0,1,0,0,0,246.96000000000004,334.7392609681404
4,1.0,0,24,2,17,4,1,0,0,1,0,33,3.4965075614664802,2,3.9,0.428571,-0.8472988603877036,0.8584289999999999,-0.15265130445252387,0,1,1,19,4,3,1,1,0,0,0,0,0,0,1,3,3,2,2,1,1,16.8,1,1,0,1,1,30.0,1,0,0,0,0,0,0,0,0,1,1,4,0,0,0,4,4,4,0,6,3,3,3,2,0,2,2,0,3,5,1,5.95,1.7833912195575383,38.25,3.644143560272545,0,0.0,,0.0,,1,41.85,3.7340917969354845,163.4,5.096201182425903,0,0.0,,0.0,,1,25.4,3.2347491740244907,89.6,4.4953553199808844,0,1,0,4,0,0,0,0,1,1,22,1,1,1,1,1,1,1,1,0,0,0,0,284.64,332.14465210611354
3,2.0,1,78,6,16,3,2,0,18,5,1,32,3.4657359027997265,2,23.1,3.171168,1.1540999742852631,4.220832,1.4400322650132562,0,5,1,17,4,2,9,0,0,0,0,0,0,9,0,2,20,4,1,0,0,14.8,1,0,0,6,3,22.0,1,0,1,1,1,1,0,0,0,0,9,4,0,0,0,2,3,4,0,19,5,3,3,1,0,12,4,0,2,39,0,6.75,1.9095425048844386,234.75,5.458521118088372,1,43.75,3.7784916128036232,1739.95,7.461611656163515,0,0.0,,0.0,,1,16.5,2.803360380906535,620.0,6.429719478039138,1,32.2,3.4719664525503626,1224.05,7.109920311911149,1,1,1,0,1,1,1,1,0,1,20,1,1,1,0,1,0,0,1,0,0,0,0,296.8,293.80494494593853
2,2.0,0,73,6,10,1,1,0,31,5,1,16,2.772588722239781,1,3.0,0.29856,-1.2087843613231581,0.18144,-1.70683025844275,0,4,1,10,1,4,5,0,0,0,0,5,0,0,0,2,21,4,2,0,0,7.0,1,0,1,1,1,19.0,1,0,1,0,0,0,0,0,0,0,2,6,0,0,0,1,1,3,0,33,5,3,2,1,0,25,5,0,2,66,0,19.1,2.9496883350525844,1231.75,7.116191201424073,0,0.0,,0.0,,0,0.0,,0.0,,1,28.5,3.349904087274605,1900.0,7.549609165154532,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,33,1,1,1,0,0,0,0,0,1,0,0,0,370.95000000000005,567.3515384282488
4,3.0,1,26,3,20,5,1,0,0,1,0,64,4.1588830833596715,3,3.9,0.391872,-0.9368200231266478,2.104128,0.7439011295268998,1,4,0,-1,-1,1,2,1,1,0,0,0,0,0,0,1,6,2,2,1,0,27.3,2,0,1,1,1,33.0,1,1,0,0,0,0,0,0,0,0,1,6,1,0,0,4,3,3,0,3,2,3,1,2,0,2,2,1,1,8,0,2.05,0.7178397931503168,15.45,2.7376090033437546,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,1,0,0,0,0,0,1,19,1,1,1,0,1,0,0,0,0,0,0,0,520.74,382.6656136531501
2,1.0,1,44,4,15,3,3,0,7,3,0,31,3.4339872044851463,2,14.799999999999999,2.105892,0.7447391303455323,2.482108,0.9091081991314688,0,4,0,-1,-1,1,12,0,0,0,0,0,0,12,0,2,10,3,3,1,1,13.5,1,0,1,1,1,21.0,1,1,1,0,0,0,0,0,0,0,2,4,0,1,1,1,1,3,0,21,5,3,4,3,0,12,4,0,2,52,0,12.25,2.505525936990736,629.55,6.445005278447709,0,0.0,,0.0,,0,0.0,,0.0,,1,27.0,3.295836866004329,1400.0,7.24422751560335,0,0.0,,0.0,,1,0,0,0,0,0,0,1,0,1,24,1,1,1,0,1,0,0,0,0,0,0,0,785.06,694.1892495916155
5,1.0,0,30,3,12,2,2,0,1,1,0,18,2.8903717578961645,1,14.499999999999998,0.7986599999999999,-0.22481995569515434,1.81134,0.5940669028592694,0,2,1,15,3,4,0,0,0,0,0,0,0,0,0,1,9,3,5,1,0,10.200000000000001,1,1,0,1,1,21.0,1,0,0,0,1,0,0,0,0,0,9,6,0,0,1,2,4,3,0,12,4,4,2,4,0,6,3,1,1,27,0,3.2,1.1631508098056809,86.3,4.457829598089382,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,21,1,1,1,0,0,0,0,0,1,0,0,0,368.57,326.064675974633
1,4.0,0,44,4,8,1,2,0,9,3,0,41,3.713572066704308,2,3.1,0.151249,-1.8888277936632907,1.119751,0.1131063391613594,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,19,4,2,1,0,16.400000000000002,1,0,0,5,3,32.0,1,0,0,0,1,1,0,0,0,0,9,1,0,1,1,2,2,2,0,9,3,3,3,3,0,7,3,0,2,14,0,5.7,1.7404661748405046,75.95,4.330075229041782,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,0,1,20,1,1,1,0,1,0,1,0,0,0,1,0,431.22,364.5668934291912
3,2.0,1,21,2,12,2,3,1,1,1,0,22,3.091042453358316,1,2.7,0.27561599999999997,-1.288746686375374,0.318384,-1.1444970775308272,1,1,1,12,2,2,0,0,0,0,0,0,0,0,1,3,1,1,3,1,0,11.5,1,0,1,1,1,29.0,1,0,0,0,0,0,0,1,0,0,2,2,0,1,1,5,1,4,0,3,2,3,1,2,0,2,2,1,1,6,0,4.55,1.5151272329628591,26.35,3.2714682749873716,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,1,0,0,0,0,0,0,1,0,1,17,1,1,1,0,1,0,0,0,0,0,0,0,635.3900000000001,425.40794024001116
3,1.0,1,62,5,9,1,5,1,31,5,1,14,2.6390573296152584,1,15.0,0.5754,-0.5526898278646895,1.5246,0.4217320805720363,0,1,1,11,1,2,3,0,1,0,0,2,0,0,1,3,29,5,3,0,1,5.1000000000000005,1,0,0,1,1,18.0,1,0,1,1,0,0,0,0,0,0,9,3,0,0,0,2,2,1,0,37,5,3,3,4,0,28,5,0,3,70,0,41.75,3.7316994512968646,2817.05,7.943445517097626,1,28.75,3.3586377672433594,2108.75,7.653850633860178,0,0.0,,0.0,,1,38.25,3.644143560272545,2655.0,7.884199933676039,0,0.0,,0.0,,1,0,0,0,1,0,1,1,0,1,16,1,1,1,0,0,0,0,0,1,0,0,0,95.33,228.11667557341133
4,3.0,0,33,3,14,2,2,1,4,2,0,82,4.406719247264253,4,6.9,3.7455960000000004,1.3205807498342468,1.912404,0.6483610893802572,0,4,1,14,2,2,5,0,0,0,0,0,0,5,1,1,5,2,2,0,1,58.400000000000006,3,0,0,1,1,30.0,1,0,0,0,0,0,0,0,0,0,9,5,0,0,1,1,2,1,0,8,3,4,2,4,1,8,3,0,3,21,1,4.45,1.4929040961781488,81.7,4.403054001865957,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,1,1,15,1,1,1,0,1,0,1,0,1,1,0,0,474.16999999999996,894.1077766474073
2,1.0,0,65,6,17,4,2,1,7,3,0,91,4.51085950651685,4,0.3,0.09473100000000001,-2.356713982832455,0.178269,-1.7244616335028833,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,39,5,1,0,0,53.900000000000006,3,0,0,5,3,17.0,0,0,0,0,1,0,0,0,0,0,2,5,1,0,1,1,3,2,1,36,5,4,4,1,0,27,5,1,2,68,1,22.0,3.091042453358316,1487.15,7.304616815616134,0,0.0,,0.0,,1,55.95,4.024458434757935,3887.2,8.265444383091694,1,19.0,2.9444389791664403,1325.0,7.1891677384203225,1,84.85,4.440884991680235,5602.9,8.631039599824362,1,1,1,4,1,0,0,0,1,1,17,1,1,1,1,1,0,1,1,1,0,0,0,542.15,1063.4129764712784
